datetime,feed_flow,product_flow,reject_flow,temperature,feed_cond,reject_cond,product_cond,feed_ph,orp,reject_ph,product_ph,pressure_drop,feed_pressure,hpp_pressure,cf_pressure
Sat May 11 2019 20:00:00 GMT+0530,229,78.28,150,28.21,62782,84713,682,7.72,-16.62,7.81,6.81,1,62.27,31.95,2.81
Sat May 11 2019 21:00:00 GMT+0530,230,78.5,152,28,62668,84669,674,7.73,-17.12,7.81,6.8,1,62.23,32,2.79
Sat May 11 2019 22:00:00 GMT+0530,230,78.5,152,28,62668,84669,674,7.73,-17.12,7.81,6.8,1,62.23,32,2.79
Sat May 11 2019 23:00:00 GMT+0530,230,79.24,151,28.14,62500,84455,667,7.68,-15.85,7.8,6.79,1,62.11,31.96,2.79
Sun May 12 2019 00:00:00 GMT+0530,230,79.24,151,28.14,62500,84455,667,7.68,-15.85,7.8,6.79,1,62.11,31.96,2.79
Sun May 12 2019 01:00:00 GMT+0530,230,78.96,151,28.14,62519,84445,668,7.7,-15.72,7.79,6.77,1,62.14,31.98,2.79
Sun May 12 2019 02:00:00 GMT+0530,230,78.96,151,28.14,62519,84445,668,7.7,-15.72,7.79,6.77,1,62.14,31.98,2.79
Sun May 12 2019 03:00:00 GMT+0530,230,79.72,151,28.16,62545,84611,670,7.68,-14.08,7.78,6.71,1,62.11,31.93,2.79
Sun May 12 2019 04:00:00 GMT+0530,230,79.72,151,28.16,62545,84611,670,7.68,-14.08,7.78,6.71,1,62.11,31.93,2.79
Sun May 12 2019 05:00:00 GMT+0530,230,79.08,151,28.23,62620,84581,671,7.7,-14.1,7.78,6.71,1,62.16,32.01,2.79
Sun May 12 2019 06:00:00 GMT+0530,230,79.08,151,28.23,62620,84581,671,7.7,-14.1,7.78,6.71,1,62.16,32.01,2.79
Sun May 12 2019 07:00:00 GMT+0530,230,79.88,152,28.06,62646,84659,669,7.67,-13.97,7.77,6.69,1,62.19,31.96,2.78
Sun May 12 2019 08:00:00 GMT+0530,230,79.88,152,28.06,62646,84659,669,7.67,-13.97,7.77,6.69,1,62.19,31.96,2.78
Sun May 12 2019 09:00:00 GMT+0530,229,79.2,152,28.11,62629,84372,670,7.66,-13.72,7.77,6.66,1,62.17,31.97,2.78
Sun May 12 2019 10:00:00 GMT+0530,229,79.2,152,28.11,62629,84372,670,7.66,-13.72,7.77,6.66,1,62.17,31.97,2.78
Sun May 12 2019 11:00:00 GMT+0530,230,79.34,152,28.24,62646,84362,673,7.67,-14.22,7.77,6.68,1.01,62.17,31.91,2.77
Sun May 12 2019 12:00:00 GMT+0530,230,79.34,152,28.24,62646,84362,673,7.67,-14.22,7.77,6.68,1.01,62.17,31.91,2.77
Sun May 12 2019 13:00:00 GMT+0530,230,79.13,151,28.43,62610,84333,681,7.68,-14.4,7.77,6.69,1,62.16,31.98,2.78
Sun May 12 2019 14:00:00 GMT+0530,230,79.13,151,28.43,62610,84333,681,7.68,-14.4,7.77,6.69,1,62.16,31.98,2.78
Sun May 12 2019 15:00:00 GMT+0530,230,79.61,152,28.62,62577,84285,693,7.69,-14.53,7.77,6.93,1,62.07,31.92,2.77
Sun May 12 2019 16:00:00 GMT+0530,230,79.61,152,28.62,62577,84285,693,7.69,-14.53,7.77,6.93,1,62.07,31.92,2.77
Sun May 12 2019 17:00:00 GMT+0530,230,78.36,151,28.98,62538,84319,700,7.67,-13.94,7.77,7,1,62.08,31.94,2.78
Sun May 12 2019 18:00:00 GMT+0530,230,78.36,151,28.98,62538,84319,700,7.67,-13.94,7.77,7,1,62.08,31.94,2.78
Sun May 12 2019 19:00:00 GMT+0530,230,79.08,152,28.68,62675,84265,695,7.69,-13.94,7.75,6.95,1,62.19,31.92,2.77
Sun May 12 2019 20:00:00 GMT+0530,230,79.08,152,28.68,62675,84265,695,7.69,-13.94,7.75,6.95,1,62.19,31.92,2.77
Sun May 12 2019 21:00:00 GMT+0530,229,79.51,150,28.49,62529,84080,686,7.68,-14.9,7.78,6.86,1.01,62.1,31.92,2.77
Sun May 12 2019 22:00:00 GMT+0530,229,79.51,150,28.49,62529,84080,686,7.68,-14.9,7.78,6.86,1.01,62.1,31.92,2.77
Sun May 12 2019 23:00:00 GMT+0530,230,79.61,152,28.42,62292,83856,678,7.69,-15.72,7.79,6.78,1,61.94,31.93,2.79
Mon May 13 2019 00:00:00 GMT+0530,230,79.61,152,28.42,62292,83856,678,7.69,-15.72,7.79,6.78,1,61.94,31.93,2.79
Mon May 13 2019 01:00:00 GMT+0530,230,79.19,152,28.45,62321,83910,678,7.68,-15.76,7.79,6.78,1.01,61.98,31.93,2.79
Mon May 13 2019 02:00:00 GMT+0530,230,79.19,152,28.45,62321,83910,678,7.68,-15.76,7.79,6.78,1.01,61.98,31.93,2.79
Mon May 13 2019 03:00:00 GMT+0530,230,79.52,152,28.44,62431,83974,679,7.7,-15.06,7.78,6.73,1.01,61.99,31.98,2.78
Mon May 13 2019 04:00:00 GMT+0530,230,79.52,152,28.44,62431,83974,679,7.7,-15.06,7.78,6.73,1.01,61.99,31.98,2.78
Mon May 13 2019 05:00:00 GMT+0530,230,79.17,151,28.46,62464,84085,677,7.67,-14.96,7.78,6.73,1.01,62.03,31.94,2.78
Mon May 13 2019 06:00:00 GMT+0530,230,79.17,151,28.46,62464,84085,677,7.67,-14.96,7.78,6.73,1.01,62.03,31.94,2.78
Mon May 13 2019 07:00:00 GMT+0530,229,79,151,28.3,62532,84148,674,7.69,-15.63,7.78,6.73,1.01,62.06,31.96,2.79
Mon May 13 2019 08:00:00 GMT+0530,229,79,151,28.3,62532,84148,674,7.69,-15.63,7.78,6.73,1.01,62.06,31.96,2.79
Mon May 13 2019 09:00:00 GMT+0530,230,79.49,152,28.37,62529,84119,673,7.68,-15.31,7.78,6.71,1.01,62.12,31.97,2.79
Mon May 13 2019 10:00:00 GMT+0530,230,79.49,152,28.37,62529,84119,673,7.68,-15.31,7.78,6.71,1.01,62.12,31.97,2.79
Mon May 13 2019 11:00:00 GMT+0530,230,78.81,151,28.34,62526,84168,678,7.67,-14.72,7.78,6.72,1.01,62.09,31.92,2.77
Mon May 13 2019 12:00:00 GMT+0530,230,78.81,151,28.34,62526,84168,678,7.67,-14.72,7.78,6.72,1.01,62.09,31.92,2.77
Mon May 13 2019 13:00:00 GMT+0530,229,79.47,151,28.43,62513,84134,682,7.69,-14.72,7.78,6.73,1.01,62.1,31.97,2.79
Mon May 13 2019 14:00:00 GMT+0530,229,79.47,151,28.43,62513,84134,682,7.69,-14.72,7.78,6.73,1.01,62.1,31.97,2.79
Mon May 13 2019 15:00:00 GMT+0530,230,79.59,153,28.63,62519,84192,692,7.66,-14.94,7.71,6.73,1.01,62.12,31.95,2.78
Mon May 13 2019 16:00:00 GMT+0530,230,79.59,153,28.63,62519,84192,692,7.66,-14.94,7.71,6.73,1.01,62.12,31.95,2.78
Wed May 15 2019 11:00:00 GMT+0530,224,75.26,150,28.59,58772,,836,7.7,-16.49,7.73,7.03,0.97,60.59,30.64,2.65
Wed May 15 2019 12:00:00 GMT+0530,224,75.26,150,28.59,58772,,836,7.7,-16.49,7.73,7.03,0.97,60.59,30.64,2.65
Wed May 15 2019 13:00:00 GMT+0530,224,75.83,150,28.6,59307,,798,7.7,-16.94,7.72,7.02,0.97,60.46,30.62,2.6
Wed May 15 2019 14:00:00 GMT+0530,224,75.83,150,28.6,59307,,798,7.7,-16.94,7.72,7.02,0.97,60.46,30.62,2.6
Wed May 15 2019 15:00:00 GMT+0530,224,76.01,150,28.74,59874,,782,7.71,-15.9,7.77,6.94,0.97,60.32,30.59,2.6
Wed May 15 2019 16:00:00 GMT+0530,224,76.01,150,28.74,59874,,782,7.71,-15.9,7.77,6.94,0.97,60.32,30.59,2.6
Wed May 15 2019 17:00:00 GMT+0530,224,75.51,150,28.75,60255,,783,7.7,-17.21,7.7,6.91,0.97,60.3,30.58,2.6
Wed May 15 2019 18:00:00 GMT+0530,224,75.51,150,28.75,60255,,783,7.7,-17.21,7.7,6.91,0.97,60.3,30.58,2.6
Wed May 15 2019 19:00:00 GMT+0530,224,76.04,150,28.51,60673,,773,7.69,-16.21,7.7,6.9,0.97,60.28,30.59,2.59
Wed May 15 2019 20:00:00 GMT+0530,224,76.04,150,28.51,60673,,773,7.69,-16.21,7.7,6.9,0.97,60.28,30.59,2.59
Wed May 15 2019 21:00:00 GMT+0530,224,75.75,150,28.42,61004,,762,7.69,-17.03,7.74,6.93,0.97,60.26,30.55,2.57
Wed May 15 2019 22:00:00 GMT+0530,224,75.75,150,28.42,61004,,762,7.69,-17.03,7.74,6.93,0.97,60.26,30.55,2.57
Wed May 15 2019 23:00:00 GMT+0530,224,75.3,149,28.37,61183,,756,7.71,-16.81,7.81,6.92,0.97,60.25,30.54,2.57
Thu May 16 2019 00:00:00 GMT+0530,224,75.3,149,28.37,61183,,756,7.71,-16.81,7.81,6.92,0.97,60.25,30.54,2.57
Thu May 16 2019 01:00:00 GMT+0530,224,75.24,149,28.42,61199,,747,7.72,-16.76,7.75,6.93,0.97,60.19,30.54,2.56
Thu May 16 2019 02:00:00 GMT+0530,224,75.24,149,28.42,61199,,747,7.72,-16.76,7.75,6.93,0.97,60.19,30.54,2.56
Thu May 16 2019 03:00:00 GMT+0530,224,75.77,149,28.36,61358,,747,7.7,-16.49,7.72,6.93,0.98,60.21,30.6,2.58
Thu May 16 2019 04:00:00 GMT+0530,224,75.77,149,28.36,61358,,747,7.7,-16.49,7.72,6.93,0.98,60.21,30.6,2.58
Thu May 16 2019 05:00:00 GMT+0530,224,75.89,149,28.43,61445,,746,7.72,-16.49,7.76,6.96,0.98,60.22,30.6,2.58
Thu May 16 2019 06:00:00 GMT+0530,224,75.89,149,28.43,61445,,746,7.72,-16.49,7.76,6.96,0.98,60.22,30.6,2.58
Thu May 16 2019 07:00:00 GMT+0530,224,75.87,149,28.38,61598,81228,742,7.69,-16.71,,6.94,0.98,60.25,30.59,2.59
Thu May 16 2019 08:00:00 GMT+0530,224,75.87,149,28.38,61598,81228,742,7.69,-16.71,,6.94,0.98,60.25,30.59,2.59
Thu May 16 2019 09:00:00 GMT+0530,224,75.31,148,28.44,61611,81194,742,7.69,-16.21,,6.92,0.99,60.22,30.59,2.57
Thu May 16 2019 10:00:00 GMT+0530,224,75.31,148,28.44,61611,81194,742,7.69,-16.21,,6.92,0.99,60.22,30.59,2.57
Thu May 16 2019 11:00:00 GMT+0530,224,75.73,149,28.48,61598,81180,745,7.69,-16.03,,6.9,0.98,60.24,30.53,2.55
Thu May 16 2019 12:00:00 GMT+0530,224,75.73,149,28.48,61598,81180,745,7.69,-16.03,,6.9,0.98,60.24,30.53,2.55
Thu May 16 2019 13:00:00 GMT+0530,224,75.82,149,28.63,61572,81253,750,7.7,-15.94,,6.86,0.99,60.06,30.52,2.54
Thu May 16 2019 14:00:00 GMT+0530,224,75.82,149,28.63,61572,81253,750,7.7,-15.94,,6.86,0.99,60.06,30.52,2.54
Thu May 16 2019 15:00:00 GMT+0530,223,75.48,149,28.74,61465,81024,755,7.68,-15.72,,6.87,0.99,60.09,30.55,2.51
Thu May 16 2019 16:00:00 GMT+0530,223,75.48,149,28.74,61465,81024,755,7.68,-15.72,,6.87,0.99,60.09,30.55,2.51
Thu May 16 2019 17:00:00 GMT+0530,224,75.63,148,28.84,61536,81117,762,7.69,-14.81,,6.86,0.99,60.1,30.53,2.53
Thu May 16 2019 18:00:00 GMT+0530,224,75.63,148,28.84,61536,81117,762,7.69,-14.81,,6.86,0.99,60.1,30.53,2.53
Thu May 16 2019 19:00:00 GMT+0530,224,76.07,149,28.82,61679,81097,757,7.71,-15.12,,6.88,0.99,60.21,30.52,2.52
Thu May 16 2019 20:00:00 GMT+0530,224,76.07,149,28.82,61679,81097,757,7.71,-15.12,,6.88,0.99,60.21,30.52,2.52
Thu May 16 2019 21:00:00 GMT+0530,223,75.48,148,28.73,61714,81141,757,7.71,-15.62,,6.9,0.99,60.16,30.51,2.53
Thu May 16 2019 22:00:00 GMT+0530,223,75.48,148,28.73,61714,81141,757,7.71,-15.62,,6.9,0.99,60.16,30.51,2.53
Thu May 16 2019 23:00:00 GMT+0530,224,75.22,149,28.71,61766,81151,756,7.71,-15.85,,6.9,0.99,60.19,30.54,2.53
Fri May 17 2019 00:00:00 GMT+0530,224,75.22,149,28.71,61766,81151,756,7.71,-15.85,,6.9,0.99,60.19,30.54,2.53
Fri May 17 2019 01:00:00 GMT+0530,224,75.66,149,28.78,61799,81078,753,7.7,-16.12,,6.93,0.99,60.16,30.55,2.53
Fri May 17 2019 02:00:00 GMT+0530,224,75.66,149,28.78,61799,81078,753,7.7,-16.12,,6.93,0.99,60.16,30.55,2.53
Fri May 17 2019 03:00:00 GMT+0530,224,75.46,148,28.7,61850,81063,751,7.71,-16.36,,6.9,0.99,60.15,30.52,2.5
Fri May 17 2019 04:00:00 GMT+0530,224,75.46,148,28.7,61850,81063,751,7.71,-16.36,,6.9,0.99,60.15,30.52,2.5
Fri May 17 2019 05:00:00 GMT+0530,224,75.35,149,28.64,61899,81107,747,7.7,-16.4,,6.9,0.99,60.17,30.52,2.5
Fri May 17 2019 06:00:00 GMT+0530,224,75.35,149,28.64,61899,81107,747,7.7,-16.4,,6.9,0.99,60.17,30.52,2.5
Fri May 17 2019 07:00:00 GMT+0530,223,75.39,149,28.47,61942,81155,742,7.68,-16.17,,6.89,0.99,60.19,30.48,2.49
Fri May 17 2019 08:00:00 GMT+0530,223,75.39,149,28.47,61942,81155,742,7.68,-16.17,,6.89,0.99,60.19,30.48,2.49
Fri May 17 2019 09:00:00 GMT+0530,224,75.93,148,28.53,61922,81097,740,7.7,-16.76,,6.92,0.99,60.18,30.5,2.48
Fri May 17 2019 10:00:00 GMT+0530,224,75.93,148,28.53,61922,81097,740,7.7,-16.76,,6.92,0.99,60.18,30.5,2.48
Fri May 17 2019 11:00:00 GMT+0530,223,74.98,150,28.61,62026,81117,744,7.7,-16.44,,6.9,0.99,60.19,30.47,2.48
Fri May 17 2019 12:00:00 GMT+0530,223,74.98,150,28.61,62026,81117,744,7.7,-16.44,,6.9,0.99,60.19,30.47,2.48
Fri May 17 2019 13:00:00 GMT+0530,223,74.95,148,28.77,61831,80971,748,7.72,-16.49,,6.93,0.99,60.12,30.5,2.48
Fri May 17 2019 14:00:00 GMT+0530,223,74.95,148,28.77,61831,80971,748,7.72,-16.49,,6.93,0.99,60.12,30.5,2.48
Fri May 17 2019 15:00:00 GMT+0530,223,75.34,149,28.9,61448,80654,747,7.71,-16.94,,6.95,1,59.9,30.48,2.48
Fri May 17 2019 16:00:00 GMT+0530,223,75.34,149,28.9,61448,80654,747,7.71,-16.94,,6.95,1,59.9,30.48,2.48
Fri May 17 2019 17:00:00 GMT+0530,224,75.7,148,29.01,61338,80572,751,7.72,-16.9,,6.96,0.99,59.83,30.46,2.46
Fri May 17 2019 18:00:00 GMT+0530,224,75.7,148,29.01,61338,80572,751,7.72,-16.9,,6.96,0.99,59.83,30.46,2.46
Fri May 17 2019 19:00:00 GMT+0530,224,76.44,148,28.89,61178,80620,753,7.73,-16.71,,6.96,1,59.89,30.47,2.44
Fri May 17 2019 20:00:00 GMT+0530,224,76.44,148,28.89,61178,80620,753,7.73,-16.71,,6.96,1,59.89,30.47,2.44
Fri May 17 2019 21:00:00 GMT+0530,223,75.85,149,28.81,61659,80771,748,7.71,-16.31,,6.91,1,59.96,30.42,2.41
Fri May 17 2019 22:00:00 GMT+0530,223,75.85,149,28.81,61659,80771,748,7.71,-16.31,,6.91,1,59.96,30.42,2.41
Fri May 17 2019 23:00:00 GMT+0530,223,75.79,148,28.77,61754,80771,743,7.71,-15.99,,6.91,1,59.93,30.43,2.4
Sat May 18 2019 00:00:00 GMT+0530,223,75.79,148,28.77,61754,80771,743,7.71,-15.99,,6.91,1,59.93,30.43,2.4
Sat May 18 2019 01:00:00 GMT+0530,223,75.29,148,28.73,61782,80898,740,7.7,-16.23,,6.9,0.99,59.94,30.39,2.39
Sat May 18 2019 02:00:00 GMT+0530,223,75.29,148,28.73,61782,80898,740,7.7,-16.23,,6.9,0.99,59.94,30.39,2.39
Sat May 18 2019 03:00:00 GMT+0530,223,75.08,149,28.79,61799,80870,739,7.71,-16.28,,6.89,0.99,59.96,30.38,2.39
Sat May 18 2019 04:00:00 GMT+0530,223,75.08,149,28.79,61799,80870,739,7.71,-16.28,,6.89,0.99,59.96,30.38,2.39
Sat May 18 2019 05:00:00 GMT+0530,223,75.15,149,28.64,61867,80825,737,7.71,-16.26,,6.89,0.99,59.97,30.58,2.4
Sat May 18 2019 06:00:00 GMT+0530,223,75.15,149,28.64,61867,80825,737,7.71,-16.26,,6.89,0.99,59.97,30.58,2.4
Sun May 19 2019 07:00:00 GMT+0530,234,82.41,150,28.58,61708,82236,686,7.69,-15.08,,6.78,1,62.53,32.6,2.35
Sun May 19 2019 08:00:00 GMT+0530,234,82.41,150,28.58,61708,82236,686,7.69,-15.08,,6.78,1,62.53,32.6,2.35
Sun May 19 2019 09:00:00 GMT+0530,233,82.38,150,28.48,61718,82129,686,7.69,-15.72,,6.73,1,62.51,32.56,2.3
Sun May 19 2019 10:00:00 GMT+0530,233,82.38,150,28.48,61718,82129,686,7.69,-15.72,,6.73,1,62.51,32.56,2.3
Sun May 19 2019 11:00:00 GMT+0530,233,82.68,150,28.59,61688,82177,688,7.69,-14.99,,6.73,1,62.47,32.52,2.8
Sun May 19 2019 12:00:00 GMT+0530,233,82.68,150,28.59,61688,82177,688,7.69,-14.99,,6.73,1,62.47,32.52,2.8
Sun May 19 2019 13:00:00 GMT+0530,234,82.68,150,28.71,61708,82187,696,7.68,-15.22,,6.74,1,62.54,32.62,2.3
Sun May 19 2019 14:00:00 GMT+0530,234,82.68,150,28.71,61708,82187,696,7.68,-15.22,,6.74,1,62.54,32.62,2.3
Sun May 19 2019 15:00:00 GMT+0530,234,83.76,148,28.93,61335,81934,699,7.69,-15.72,,6.76,1,62.34,32.61,2.35
Sun May 19 2019 16:00:00 GMT+0530,234,83.76,148,28.93,61335,81934,699,7.69,-15.72,,6.76,1,62.34,32.61,2.35
Sun May 19 2019 17:00:00 GMT+0530,234,84.3,149,28.94,60988,81696,697,7.7,-16.4,,6.79,1,62.18,32.62,2.36
Sun May 19 2019 18:00:00 GMT+0530,234,84.3,149,28.94,60988,81696,697,7.7,-16.4,,6.79,1,62.18,32.62,2.36
Sun May 19 2019 19:00:00 GMT+0530,234,83.92,147,29.19,61130,81730,707,7.72,-16.44,,6.81,1,62.18,32.54,2.33
Sun May 19 2019 20:00:00 GMT+0530,234,83.92,147,29.19,61130,81730,707,7.72,-16.44,,6.81,1,62.18,32.54,2.33
Sun May 19 2019 21:00:00 GMT+0530,234,83.8,149,29.2,61254,81856,710,7.72,-16.17,,6.84,1,62.19,32.58,2.35
Sun May 19 2019 22:00:00 GMT+0530,234,83.8,149,29.2,61254,81856,710,7.72,-16.17,,6.84,1,62.19,32.58,2.35
Sun May 19 2019 23:00:00 GMT+0530,233,83.14,146,29.23,61341,81895,710,7.72,-16.26,,6.82,1,62.27,32.57,2.35
Mon May 20 2019 00:00:00 GMT+0530,233,83.14,146,29.23,61341,81895,710,7.72,-16.26,,6.82,1,62.27,32.57,2.35
Mon May 20 2019 01:00:00 GMT+0530,234,82.85,150,29.24,61374,81968,707,7.72,-16.12,,6.83,1.02,62.28,32.57,2.34
Mon May 20 2019 02:00:00 GMT+0530,234,82.85,150,29.24,61374,81968,707,7.72,-16.12,,6.83,1.02,62.28,32.57,2.34
Mon May 20 2019 03:00:00 GMT+0530,234,83.3,149,28.98,61445,81924,704,7.71,-17.08,,6.8,1.01,62.32,32.58,2.34
Mon May 20 2019 04:00:00 GMT+0530,234,83.3,149,28.98,61445,81924,704,7.71,-17.08,,6.8,1.01,62.32,32.58,2.34
Mon May 20 2019 05:00:00 GMT+0530,234,82.88,148,28.9,61465,81916,699,7.7,-15.44,,6.74,1.01,62.32,32.63,2.32
Mon May 20 2019 06:00:00 GMT+0530,234,82.88,148,28.9,61465,81916,699,7.7,-15.44,,6.74,1.01,62.32,32.63,2.32
Mon May 20 2019 07:00:00 GMT+0530,234,83.11,150,28.79,61465,81885,691,7.68,-13.72,,6.66,1.01,62.39,32.58,2.32
Mon May 20 2019 08:00:00 GMT+0530,234,83.11,150,28.79,61465,81885,691,7.68,-13.72,,6.66,1.01,62.39,32.58,2.32
Mon May 20 2019 09:00:00 GMT+0530,234,82.87,149,28.78,61465,81900,690,7.66,-13.08,,6.62,1.02,62.38,32.58,2.31
Mon May 20 2019 10:00:00 GMT+0530,234,82.87,149,28.78,61465,81900,690,7.66,-13.08,,6.62,1.02,62.38,32.58,2.31
Mon May 20 2019 11:00:00 GMT+0530,234,83.25,151,28.82,61455,81910,693,7.65,-13.04,,6.59,1.01,62.33,32.54,2.3
Mon May 20 2019 12:00:00 GMT+0530,234,83.25,151,28.82,61455,81910,693,7.65,-13.04,,6.59,1.01,62.33,32.54,2.3
Mon May 20 2019 13:00:00 GMT+0530,234,83.43,151,28.97,61559,81949,661,7.65,-12.63,,7.02,1.01,62.33,32.55,2.26
Mon May 20 2019 14:00:00 GMT+0530,234,83.43,151,28.97,61559,81949,661,7.65,-12.63,,7.02,1.01,62.33,32.55,2.26
Mon May 20 2019 15:00:00 GMT+0530,234,82.85,151,29.18,61494,82007,711,7.68,-13.4,,6.72,1.02,62.29,32.58,2.27
Mon May 20 2019 16:00:00 GMT+0530,234,82.85,151,29.18,61494,82007,711,7.68,-13.4,,6.72,1.02,62.29,32.58,2.27
Mon May 20 2019 17:00:00 GMT+0530,233,83.96,146,29.29,60946,81506,707,7.69,-14.72,,6.74,1.02,61.97,32.5,2.26
Mon May 20 2019 18:00:00 GMT+0530,233,83.96,146,29.29,60946,81506,707,7.69,-14.72,,6.74,1.02,61.97,32.5,2.26
Mon May 20 2019 19:00:00 GMT+0530,234,84.29,150,29.41,60826,81443,708,7.71,-15.58,,6.8,1.02,61.89,32.48,2.26
Mon May 20 2019 20:00:00 GMT+0530,234,84.29,150,29.41,60826,81443,708,7.71,-15.58,,6.8,1.02,61.89,32.48,2.26
Mon May 20 2019 21:00:00 GMT+0530,234,83.46,149,29.37,60994,81667,712,7.7,-15.72,,6.8,1.02,61.96,32.49,2.25
Mon May 20 2019 22:00:00 GMT+0530,234,83.46,149,29.37,60994,81667,712,7.7,-15.72,,6.8,1.02,61.96,32.49,2.25
Mon May 20 2019 23:00:00 GMT+0530,234,83.86,148,29.41,61147,81716,714,7.71,-15.99,,6.82,1.02,62.03,32.53,2.25
Tue May 21 2019 00:00:00 GMT+0530,234,83.86,148,29.41,61147,81716,714,7.71,-15.99,,6.82,1.02,62.03,32.53,2.25
Tue May 21 2019 01:00:00 GMT+0530,234,84.07,151,29.39,61225,81749,711,7.71,-15.85,,6.8,1.02,62.07,32.54,2.26
Tue May 21 2019 02:00:00 GMT+0530,234,84.07,151,29.39,61225,81749,711,7.71,-15.85,,6.8,1.02,62.07,32.54,2.26
Tue May 21 2019 03:00:00 GMT+0530,234,83.58,150,29.2,61299,81765,705,7.71,-15.95,,6.79,1.02,62.1,32.5,2.24
Tue May 21 2019 04:00:00 GMT+0530,234,83.58,150,29.2,61299,81765,705,7.71,-15.95,,6.79,1.02,62.1,32.5,2.24
Tue May 21 2019 05:00:00 GMT+0530,234,83.49,150,29.1,61335,81798,703,7.7,-16.01,,6.8,1.02,62.13,32.46,2.23
Tue May 21 2019 06:00:00 GMT+0530,234,83.49,150,29.1,61335,81798,703,7.7,-16.01,,6.8,1.02,62.13,32.46,2.23
Tue May 21 2019 07:00:00 GMT+0530,234,82.72,148,29.04,61361,81710,699,7.7,-15.76,,6.74,1.02,62.1,32.47,2.2
Tue May 21 2019 08:00:00 GMT+0530,234,82.72,148,29.04,61361,81710,699,7.7,-15.76,,6.74,1.02,62.1,32.47,2.2
Tue May 21 2019 09:00:00 GMT+0530,233,83.25,149,28.93,61345,81696,696,7.69,-15.85,,6.74,1.02,62.15,32.46,2.19
Tue May 21 2019 10:00:00 GMT+0530,233,83.25,149,28.93,61345,81696,696,7.69,-15.85,,6.74,1.02,62.15,32.46,2.19
Tue May 21 2019 11:00:00 GMT+0530,233,82.42,149,28.98,61328,81686,698,7.7,-16.31,,6.76,1.02,62.08,32.39,2.15
Tue May 21 2019 12:00:00 GMT+0530,233,82.42,149,28.98,61328,81686,698,7.7,-16.31,,6.76,1.02,62.08,32.39,2.15
Tue May 21 2019 13:00:00 GMT+0530,233,82.69,151,29.13,61442,81686,707,7.72,-16.49,,6.79,1.02,62.09,32.42,2.15
Tue May 21 2019 14:00:00 GMT+0530,233,82.69,151,29.13,61442,81686,707,7.72,-16.49,,6.79,1.02,62.09,32.42,2.15
Tue May 21 2019 15:00:00 GMT+0530,233,82.54,149,29.34,61543,81862,719,7.72,-16.9,,6.84,1.02,62.15,32.39,2.15
Tue May 21 2019 16:00:00 GMT+0530,233,82.54,149,29.34,61543,81862,719,7.72,-16.9,,6.84,1.02,62.15,32.39,2.15
Tue May 21 2019 17:00:00 GMT+0530,233,82.68,149,29.42,61144,81501,721,7.74,-17.12,,6.87,1.02,61.91,32.39,2.14
Tue May 21 2019 18:00:00 GMT+0530,233,82.68,149,29.42,61144,81501,721,7.74,-17.12,,6.87,1.02,61.91,32.39,2.14
Tue May 21 2019 19:00:00 GMT+0530,233,83.05,151,29.45,60978,81360,719,7.72,-16.94,,6.87,1.02,61.81,32.34,2.12
Tue May 21 2019 20:00:00 GMT+0530,233,83.05,151,29.45,60978,81360,719,7.72,-16.94,,6.87,1.02,61.81,32.34,2.12
Tue May 21 2019 21:00:00 GMT+0530,233,83.13,150,29.47,61179,81598,719,7.72,-16.99,,6.85,1.02,61.9,32.36,2.11
Tue May 21 2019 22:00:00 GMT+0530,233,83.13,150,29.47,61179,81598,719,7.72,-16.99,,6.85,1.02,61.9,32.36,2.11
Tue May 21 2019 23:00:00 GMT+0530,232,82.8,149,29.45,61251,81613,718,7.72,-16.81,,6.85,1.02,61.88,32.35,2.09
Wed May 22 2019 00:00:00 GMT+0530,232,82.8,149,29.45,61251,81613,718,7.72,-16.81,,6.85,1.02,61.88,32.35,2.09
Wed May 22 2019 01:00:00 GMT+0530,233,82.96,149,29.42,61319,81632,716,7.71,-16.71,,6.83,1.02,61.93,32.37,2.09
Wed May 22 2019 02:00:00 GMT+0530,233,82.96,149,29.42,61319,81632,716,7.71,-16.71,,6.83,1.02,61.93,32.37,2.09
Wed May 22 2019 03:00:00 GMT+0530,232,82.76,147,29.28,61315,81739,712,7.7,-16.62,,6.81,1.02,61.94,32.36,2.07
Wed May 22 2019 04:00:00 GMT+0530,232,82.76,147,29.28,61315,81739,712,7.7,-16.62,,6.81,1.02,61.94,32.36,2.07
Wed May 22 2019 05:00:00 GMT+0530,232,81.51,149,29.28,61377,81715,708,7.72,-17.08,,6.82,1.03,61.94,32.31,2.06
Wed May 22 2019 06:00:00 GMT+0530,232,81.51,149,29.28,61377,81715,708,7.72,-17.08,,6.82,1.03,61.94,32.31,2.06
Wed May 22 2019 19:00:00 GMT+0530,238,86.25,152,29.27,58599,,1152,7.72,-16.94,,7.27,,63,33.22,2.76
Wed May 22 2019 20:00:00 GMT+0530,238,86.25,152,29.27,58599,,1152,7.72,-16.94,,7.27,,63,33.22,2.76
Wed May 22 2019 21:00:00 GMT+0530,227,79.51,144,29.4,58415,,856,7.69,-15.9,,7.02,,60.28,31.29,3.14
Wed May 22 2019 22:00:00 GMT+0530,227,79.51,144,29.4,58415,,856,7.69,-15.9,,7.02,,60.28,31.29,3.14
Wed May 22 2019 23:00:00 GMT+0530,227,79.51,144,29.4,58415,,856,7.69,-15.9,,7.02,,60.28,31.29,3.14
